会社コード,企業名,決算期,決算種別,連結基準,決算月数,上場コード,日経業種コード,売上高,親会社株主に帰属する当期純利益,資産合計,株主資本
0001315,松尾電機,2007/03,10,1,12,12,123225,8111,116,14420,11169
0001315,松尾電機,2008/03,10,1,12,12,123225,8456,-1726,12408,9346
0001315,松尾電機,2009/03,10,1,12,12,123225,7228,-1428,9822,7851
0001315,松尾電機,2010/03,10,1,12,12,123225,6916,-226,10074,7586
0001315,松尾電機,2011/03,10,1,12,12,123225,7076,135,10275,7678
0001315,松尾電機,2012/03,10,1,12,12,123225,6594,-281,10176,7344
0001315,松尾電機,2013/03,10,1,12,12,123225,6124,-729,9287,6575
0001315,松尾電機,2014/03,10,1,12,12,123225,6299,27,9221,6564
0001315,松尾電機,2015/03,10,1,12,12,123225,5648,-1139,8061,5329
0001315,松尾電機,2016/03,10,1,12,12,123225,4684,-1597,7207,3732
0001315,松尾電機,2017/03,10,1,12,12,123225,4484,-1209,6259,2522
0001315,松尾電機,2018/03,10,1,12,12,123225,4733,-116,6063,2405
0001316,ナカヨ,2006/03,10,1,12,12,123224,18501,584,21276,13993
0001316,ナカヨ,2007/03,10,1,12,12,123224,17964,345,21416,14064
0001316,ナカヨ,2008/03,10,1,12,12,123224,17804,116,20039,13934
0001316,ナカヨ,2009/03,10,1,12,12,123224,14934,-879,17865,13048
0001316,ナカヨ,2010/03,10,1,12,12,123224,13182,157,17254,13138
0001316,ナカヨ,2011/03,10,1,12,12,123224,14085,417,17654,13444
0001316,ナカヨ,2012/03,10,1,12,12,123224,16240,860,19770,14203
0001316,ナカヨ,2013/03,10,1,12,12,123224,17677,812,21109,14794
0001316,ナカヨ,2014/03,10,1,12,12,123224,18961,860,22283,15475
0001316,ナカヨ,2015/03,10,1,12,12,123224,18872,432,22364,15711
0001316,ナカヨ,2016/03,10,1,12,12,123224,18790,597,21616,16020
0001316,ナカヨ,2017/03,10,1,12,12,123224,18836,316,21813,16050
0001316,ナカヨ,2018/03,10,1,12,12,123224,18865,609,23262,16453
0001316,ナカヨ,2019/03,10,1,12,12,123224,18066,608,23321,16811
0001316,ナカヨ,2020/03,10,1,12,12,123224,17735,253,22580,16796
0001316,ナカヨ,2021/03,10,1,12,12,123224,17663,271,24228,16860
0001316,ナカヨ,2022/03,10,1,12,12,123224,18587,281,24322,16978
0001318,ファナック,2006/03,10,1,12,11,123226,381074,90437,903409,764357
0001318,ファナック,2007/03,10,1,12,11,123226,419560,106756,951664,775690
0001318,ファナック,2008/03,10,1,12,11,123226,468399,127030,1046837,866354
0001318,ファナック,2009/03,10,1,12,11,123226,388271,97162,970441,926500
0001318,ファナック,2010/03,10,1,12,11,123226,253393,37511,891651,842354
0001318,ファナック,2011/03,10,1,12,11,123226,446201,120155,1013000,937178
0001318,ファナック,2012/03,10,1,12,11,123226,538492,138819,1130625,1034441
0001318,ファナック,2013/03,10,1,12,11,123226,498395,120484,1219113,1115218
0001318,ファナック,2014/03,10,1,12,11,123226,450976,110930,1343904,1193794
0001318,ファナック,2015/03,10,1,12,11,123226,729760,207599,1611626,1353071
0001318,ファナック,2016/03,10,1,12,11,123226,623418,159700,1512895,1344203
0001318,ファナック,2017/03,10,1,12,11,123226,536942,127697,1564769,1381799
0001318,ファナック,2018/03,10,1,12,11,123226,726596,181957,1728227,1473236
0001318,ファナック,2019/03,10,1,12,11,123226,635568,154163,1625340,1454678
0001318,ファナック,2020/03,10,1,12,11,123226,508252,73371,1512499,1388579
0001318,ファナック,2021/03,10,1,12,11,123226,551287,94012,1625191,1432019
0001318,ファナック,2022/03,10,1,12,11,123226,733008,155273,1783964,1500705
0001319,ＴＯＡ,2006/03,10,1,12,11,123223,33309,2630,35489,24846
0001319,ＴＯＡ,2007/03,10,1,12,11,123223,34844,2398,36612,26418
0001319,ＴＯＡ,2008/03,10,1,12,11,123223,37509,2029,37476,27739
0001319,ＴＯＡ,2009/03,10,1,12,11,123223,34874,1707,34397,28366
0001319,ＴＯＡ,2010/03,10,1,12,11,123223,31193,1009,35842,28696
0001319,ＴＯＡ,2011/03,10,1,12,11,123223,33354,916,36313,28931
0001319,ＴＯＡ,2012/03,10,1,12,11,123223,35956,2038,38226,30291
0001319,ＴＯＡ,2013/03,10,1,12,11,123223,37017,2428,43616,32041
0001319,ＴＯＡ,2014/03,10,1,12,11,123223,42412,2692,47449,34055
0001319,ＴＯＡ,2015/03,10,1,12,11,123223,45152,2947,54371,35634
0001319,ＴＯＡ,2016/03,10,1,12,11,123223,45840,2093,52865,36677
0001319,ＴＯＡ,2017/03,10,1,12,11,123223,42504,1750,54294,37682
0001319,ＴＯＡ,2018/03,10,1,12,11,123223,44180,2138,57824,39076
0001319,ＴＯＡ,2019/03,10,1,12,11,123223,46338,2504,57742,40801
0001319,ＴＯＡ,2020/03,10,1,12,11,123223,45068,2065,58653,40188
0001319,ＴＯＡ,2021/03,10,1,12,11,123223,40575,1596,58572,39789
0001319,ＴＯＡ,2022/03,10,1,12,11,123223,40864,1466,60688,40610
0001321,三井Ｅ＆Ｓホールディングス,2006/03,10,1,12,11,125241,568484,5671,706310,81498
0001321,三井Ｅ＆Ｓホールディングス,2007/03,10,1,12,11,125241,622800,19416,703436,100904
0001321,三井Ｅ＆Ｓホールディングス,2008/03,10,1,12,11,125241,659215,16560,711545,114343
0001321,三井Ｅ＆Ｓホールディングス,2009/03,10,1,12,11,125241,686655,10641,739302,121004
0001321,三井Ｅ＆Ｓホールディングス,2010/03,10,1,12,11,125241,765989,19652,742860,138335
0001321,三井Ｅ＆Ｓホールディングス,2011/03,10,1,12,11,125241,589209,13493,686325,147786
0001321,三井Ｅ＆Ｓホールディングス,2012/03,10,1,12,11,125241,571852,17880,655929,162941
0001321,三井Ｅ＆Ｓホールディングス,2013/03,10,1,12,11,125241,577093,-8207,660397,157368
0001321,三井Ｅ＆Ｓホールディングス,2014/03,10,1,12,11,125241,670067,42854,932896,197996
0001321,三井Ｅ＆Ｓホールディングス,2015/03,10,1,12,11,125241,816520,9463,1074563,200547
0001321,三井Ｅ＆Ｓホールディングス,2016/03,10,1,12,11,125241,805413,7599,1094042,207140
0001321,三井Ｅ＆Ｓホールディングス,2017/03,10,1,12,11,125241,731464,12194,1096735,205375
0001321,三井Ｅ＆Ｓホールディングス,2018/03,10,1,12,11,125241,703216,-10137,1029222,193778
0001321,三井Ｅ＆Ｓホールディングス,2019/03,10,1,12,11,125241,656504,-69599,999100,126184
0001321,三井Ｅ＆Ｓホールディングス,2020/03,10,1,12,11,125241,786477,-86210,840380,39468
0001321,三井Ｅ＆Ｓホールディングス,2021/03,10,1,12,11,125241,644686,134,759029,46626
0001321,三井Ｅ＆Ｓホールディングス,2022/03,10,1,12,11,125241,579363,-21825,409150,24575
0001322,日立造船,2006/03,10,1,12,11,121210,333881,-29057,390205,23631
0001322,日立造船,2007/03,10,1,12,11,121210,293408,1034,365142,54856
0001322,日立造船,2008/03,10,1,12,11,121210,295502,15695,365536,70518
0001322,日立造船,2009/03,10,1,12,11,121210,298605,1448,367472,71937
0001322,日立造船,2010/03,10,1,12,11,121210,273526,7906,349330,79735
0001322,日立造船,2011/03,10,1,12,11,121210,287196,9674,380248,87774
0001322,日立造船,2012/03,10,1,12,11,121210,303036,9318,375788,95486
0001322,日立造船,2013/03,10,1,12,11,121210,296792,7410,366346,97931
0001322,日立造船,2014/03,10,1,12,11,121210,333433,3719,379414,99887
0001322,日立造船,2015/03,10,1,12,11,121210,359332,5100,408803,107695
0001322,日立造船,2016/03,10,1,12,11,121210,387043,5848,401648,113994
0001322,日立造船,2017/03,10,1,12,11,121210,399331,5864,393587,114607
0001322,日立造船,2018/03,10,1,12,11,121210,376437,2171,391860,114751
0001322,日立造船,2019/03,10,1,12,11,121210,378140,5445,429040,117807
0001322,日立造船,2020/03,10,1,12,11,121210,402450,2197,409531,118009
0001322,日立造船,2021/03,10,1,12,11,121210,408592,4258,429336,120246
0001322,日立造船,2022/03,10,1,12,11,121210,441797,7899,461161,124109
0001325,三菱重工業,2006/03,10,1,12,11,121210,2792108,29816,4047122,1182798
0001325,三菱重工業,2007/03,10,1,12,11,121210,3068504,48839,4391864,1208987
0001325,三菱重工業,2008/03,10,1,12,11,121210,3203085,61332,4517148,1251463
0001325,三菱重工業,2009/03,10,1,12,11,121210,3375674,24217,4526213,1253443
0001325,三菱重工業,2010/03,10,1,12,11,121210,2940887,14163,4262859,1264720
0001325,三菱重工業,2011/03,10,1,12,11,121210,2903770,30117,3989001,1279267
0001325,三菱重工業,2012/03,10,1,12,11,121210,2820932,24540,3963987,1286605
0001325,三菱重工業,2013/03,10,1,12,11,121210,2817893,97330,3935119,1365567
0001325,三菱重工業,2014/03,10,1,12,11,121210,3349598,160428,4886035,1495572
0001325,三菱重工業,2015/03,10,1,12,11,121210,3992110,110412,5520357,1612666
0001325,三菱重工業,2016/03,10,1,12,11,121210,4046810,63834,5500712,1637841
0001325,三菱重工業,2017/03,10,1,12,11,121210,3914018,87720,5481978,1679406
0001325,三菱重工業,2018/03,10,3,12,11,121210,4085679,-7320,5248756,1277521
0001325,三菱重工業,2018/03,10,1,12,11,121210,4110816,70484,5487652,1719917
0001325,三菱重工業,2019/03,10,3,12,11,121210,4078344,110271,5240353,1314576
0001325,三菱重工業,2020/03,10,3,12,11,121210,4041376,87123,4985690,1196208
0001325,三菱重工業,2021/03,10,3,12,11,121210,3699946,40639,4810727,1260949
0001325,三菱重工業,2022/03,10,3,12,11,121210,3860283,113541,5116340,1403881
0001326,川崎重工業,2006/03,10,1,12,11,125241,1322487,16467,1284085,234915
0001326,川崎重工業,2007/03,10,1,12,11,125241,1438618,29771,1357979,282109
0001326,川崎重工業,2008/03,10,1,12,11,125241,1501097,35141,1378769,309560
0001326,川崎重工業,2009/03,10,1,12,11,125241,1338597,11727,1399770,312414
0001326,川崎重工業,2010/03,10,1,12,11,125241,1173473,-10860,1352439,295740
0001326,川崎重工業,2011/03,10,1,12,11,125241,1226949,25965,1354278,317176
0001326,川崎重工業,2012/03,10,1,12,11,125241,1303778,23323,1362139,335269
0001326,川崎重工業,2013/03,10,1,12,11,125241,1288881,30864,1466290,357378
0001326,川崎重工業,2014/03,10,1,12,11,125241,1385482,38601,1554430,376283
0001326,川崎重工業,2015/03,10,1,12,11,125241,1486123,51639,1662283,412415
0001326,川崎重工業,2016/03,10,1,12,11,125241,1541096,46043,1620458,438419
0001326,川崎重工業,2017/03,10,1,12,11,125241,1518830,26204,1687363,446229
0001326,川崎重工業,2018/03,10,1,12,11,125241,1574242,28915,1785028,466943
0001326,川崎重工業,2019/03,10,1,12,11,125241,1594743,27453,1838855,483502
0001326,川崎重工業,2020/03,10,1,12,11,125241,1641335,18662,1957845,485519
0001326,川崎重工業,2021/03,10,1,12,11,125241,1488486,-19332,1963276,465466
0001326,川崎重工業,2022/03,10,1,12,11,125241,1500879,21801,2022748,444262
0001327,ＩＨＩ,2006/03,10,1,12,11,121210,1127075,5283,1461796,119891
0001327,ＩＨＩ,2007/03,10,1,12,11,121210,1221016,-4593,1536078,173846
0001327,ＩＨＩ,2008/03,10,1,12,11,121210,1350567,25195,1542295,194676
0001327,ＩＨＩ,2009/03,10,1,12,11,121210,1388042,-7407,1489342,187062
0001327,ＩＨＩ,2010/03,10,1,12,11,121210,1242700,17378,1412421,204618
0001327,ＩＨＩ,2011/03,10,1,12,11,121210,1187292,29764,1361441,234684
0001327,ＩＨＩ,2012/03,10,1,12,11,121210,1221869,23823,1338131,254342
0001327,ＩＨＩ,2013/03,10,1,12,11,121210,1256049,33386,1364239,282748
